Acct ,SKU,ASIN,Title,Inventory,Sellers,Rank,Buy Box Price,Lowest Price,My Price,My LowestPrice,My HighestPrice,Match Buybox,Repricer,Laptop Profit Rate,Desktop Profit Rate,EB Cost,10 Days sales
acct 4,lmj-B01MXS67K8-New04-06222017,B01MXS67K8,"HP 15.6 inch Premium HD Laptop, Latest Intel Core i5-7200U 2.5GHZ, 8GB DDR4 RAM, 1TB HDD, HDMI, Bluetooth, SuperMulti DVD, WiFi, HD Webcam, Windows 10- Silver", 1 ,18 sellers,"3,714",$469.00,$467.39, $469.00,0.00,0.00,True,,0.217185501066098,0.1958635394456289,329.0,0
acct 4,lmj-B01MY0MTI6-likenewref04-06272017,B01MY0MTI6,"Lenovo IdeaPad 110 15.6&quot; High performance Premium HD Touchscreen Laptop - Quad Core AMD A8-7410 Up to 2.5GHz, 8GB DDR3, 1TB HDD, DVDÂ±RW, WLAN, Bluetooth, USB 3.0, Webcam, HDMI, Windows 10"," 4 Used, Like ",8 sellers,"5,466",$349.98,$299.00, $299.00,0.00,0.00,True,,-0.09678929765886286,-0.13023411371237456,300.0,0
acct 4,lmj-B01MZBRQFY-04likenew-07062017,B01MZBRQFY,"Dell Inspiron 15 15.6&quot; HD LED Backlit High Performance Business Laptop PC, 7th-Gen AMD A9-9400 up to 3.2GHz, AMD Radeon R5 Graphics, 8GB RAM, 1TB HDD, DVDRW, Webcam, Buletooth, Windows 10"," 1 Used, Like ",2 sellers,"23,017",$0.00,$349.00, $380.00,0.00,0.00,True,,0,0,0,0
acct 4,lmj-B01MZZ820X-likenew04-06262017,B01MZZ820X,"Flagship Model HP 17.3&quot; Premium High Performance HD+ WLED-Backlit Laptop, Intel Core i3-5005U, 6GB RAM, 1TB HDD, Windows 10"," 2 Used, Like ",4 sellers,"1,192",$419.98,$339.85, $379.00,0.00,0.00,True,,0.06928759894459101,0.04290237467018467,320.0,0
acct 4,lmj-B01N0DTK5B-likenew04-06072017,B01N0DTK5B,HP Envy 15.6&quot; x360 2-in-1 Convertible Full HD IPS Touchscreen Laptop| Intel Core i7-7500U | 12GB RAM | 1TB HDD | Backlit Keyboard | Bluetooth | HDMI | B&amp;O Play | Windows 10 (Silver)," 1 Used, Like ",11 sellers,845,$757.00,$618.76, $639.00,0.00,0.00,True,,0.018247261345852844,0.0025978090766822664,579.0,0
acct 4,lmj-B01N0DY7WV-verygood04-05312017,B01N0DY7WV,"HP Pavilion 15.6&quot; HD WLED-backlit Touchscreen Laptop, Intel Core i7-7500U 2.7GHz, 16GB DDR4 RAM 1TB HDD, NVIDIA GeForce 940MX DDR3 4GB Backlit Keyboard DVD +/- RW 802.11ac Windows 10"," 1 Used, Very Good",3 sellers,"3,269",$0.00,$507.59, $675.00,0.00,0.00,True,,0.48,0.4651851851851852,300.5,0
acct 4,lmj-B01N0I3HLL-New-07032017,B01N0I3HLL,"Premium ASUS Q304UA 13.3-inch 2-in-1 Touchscreen Full HD Laptop PC, 7th Intel Core i5-7200U up to 3.1GHz, 6GB RAM, 1TB HDD, Silver", 2 ,59 sellers,907,$496.40,$496.40, $503.77,0.00,0.00,True,,0.0467352164678325,0.026884887944895443,440.0,0
acct 4,lmj-B01N0I3HLL-likenew-07032017,B01N0I3HLL,"Premium ASUS Q304UA 13.3-inch 2-in-1 Touchscreen Full HD Laptop PC, 7th Intel Core i5-7200U up to 3.1GHz, 6GB RAM, 1TB HDD, Silver"," 2 Used, Like ",5 sellers,"1,267",$497.82,$439.00, $439.00,0.00,0.00,True,,-0.08505694760820053,-0.10783599088838276,440.0,0
acct 4,lmj-B01N0VPJGo-new01-09062017,B01N0VPJGO,"Asus 23&quot; Touchscreen V230ICUT All-In-One Intel Core i5-6400T, 8GB Memory, 1TB Hard Drive - Gray (Certified Refurbished)", 1 ,9 sellers,"6,835",$529.99,$529.99, $529.99,0.00,0.00,True,,0.06922885337459189,0.050360572840996924,451.5,0
acct 4,lmj-B01N1GJN53-New04-06262017,B01N1GJN53,"HP Envy x360 Convertible 2-in-1 Full HD IPS 15.6-Inch Touchscreen Laptop (Intel Core i7-7500U, 2.7GHz, 12GB RAM, 1TB HDD, Backlit Keyboard, HDMI, Bluetooth,802.11ac, Windows 10)", 1 ,4 sellers,"7,327",$729.00,$728.98, $729.00,0.00,0.00,True,,0,0,0,0
acct 4,lmj-B01N1GJN53-likenew04-06262017,B01N1GJN53,"HP Envy x360 Convertible 2-in-1 Full HD IPS 15.6-Inch Touchscreen Laptop (Intel Core i7-7500U, 2.7GHz, 12GB RAM, 1TB HDD, Backlit Keyboard, HDMI, Bluetooth,802.11ac, Windows 10)"," 1 Used, Like ",6 sellers,"11,585",$775.69,$507.84, $700.68,0.00,0.00,True,,0,0,0,0
acct 4,lmj-B01N2TE54F-likenew04-06072017,B01N2TE54F,"HP 15.6-Inch HD Touchscreen High Performance Laptop, Intel Core i5-7200U 2.5GHz, 12GB DDR4 RAM, 1TB HDD, DVD, HDMI Intel HD Graphics 620, WIFI Webcam, Windows 10, Silver"," 3 Used, Like ",2 sellers,780,$494.00,$449.00, $449.00,449.00,449.00,True,Default PC Repricer,0,0,0,0
acct 4,lmj-B01N2TLFET-likenew04-06242017,B01N2TLFET,"HP 15.6&quot; HD Premium Laptop PC Computer, AMD Quad-Core E2-7110 APU 1.8GHz, 4GB DDR3 RAM, 500GB HDD, AMD Radeon R2, DVDRW, USB 3.0, HD Webcam, HDMI, Rj-45, Windows 10 Home"," 5 Used, Like ",4 sellers,"7,461",$243.00,$134.10, $199.00,0.00,0.00,True,,-0.11025125628140703,-0.16050251256281406,199.0,0
acct 4,lmj-B01N3CGWO4-likenew04-06122017,B01N3CGWO4,Lenovo ThinkCentre M700 Flagship Premium Tiny Desktop| Intel Core i5-6400T Quad-Core| 8GB DDR3| 128GB SSD| Windows 10| WIFI| Bluetooth| USB Mouse &amp; Keyboard| 3 Year Lenovo Warranty," 1 Used, Like ",2 sellers,"9,179",$549.00,$540.00, $540.00,0.00,0.00,True,,0.22425925925925919,0.20574074074074067,376.5,0
acct 4,lmj-B01N3TS20U-newref04-04072017,B01N3TS20U,"Apple iPad (first generation) MB293LL/A Tablet (32GB, Wifi) (Certified Refurbished)", 3 ,2 sellers,"12,775",$0.00,$229.00, $229.00,0.00,0.00,True,,0.4858515283842794,0.44218340611353707,94.0,0
acct 4,lmj-B01N3VQ7LM-04likenew-07082017,B01N3VQ7LM,"Flagship Model HP Pavilion Premium High Performance Desktop, Intel Quad-Core i7-6700T, 12GB RAM, 2TB HDD, Windows 10"," 1 Used, Like ",10 sellers,"6,497",$698.00,$489.87, $569.00,0.00,0.00,True,,0,0,0,0
acct 4,lmj-B01N4B1QGZ-04likenew-07042017,B01N4B1QGZ,"Lenovo 2-in-1 15.6&quot; Full HD Touchscreen Laptop, Intel Core i7-6500U 2.5GHz, 8GB RAM, 256GB SSD, NVIDIA GeForce 940M, 802.11ac, Bluetooth, HDMI, Webcam, Windows 10"," 1 Used, Like ",2 sellers,"9,390",$798.00,$409.00, $759.00,0.00,0.00,True,,0,0,0,0
acct 4,lmj-B01N52YVOE-newref04-05122017,B01N52YVOE,"Dell Optiplex 745 Business Mini-Tower Desktop Computer, Intel Dual Core 2 Duo 1.86GHz Processor, 4GB DDR2 RAM, 160GB HDD, DVD, Gigabit Ethernet, Windows 7 Professional (Certified Refurbished)", 3 ,0 sellers,"43,933",$0.00,$499.99, $499.99,0.00,0.00,True,,0.9179995599911998,0.8979991599831996,1.0,0
acct 4,lmj-B01N59MPIC-newref04-06012017,B01N59MPIC,"Lenovo ThinkCentre 19&quot; WXGA+ All-in-One AIO Desktop Computer, Intel Dual-Core Pentium E5700 3.0GHz, 8GB RAM, 2TB HDD, USB 3.0, HDMI, DVD, Gigabit Ethernet, Windows 10 Home (Certified Refurbished)", 1 ,0 sellers,"33,481",$279.00,$279.00, $279.00,0.00,0.00,True,,0.18731182795698922,0.15146953405017918,200.0,0
acct 4,lmj-B01N5FDCVL-used04-05092017,B01N5FDCVL,"Flagship HP 20 Snow White 19.5&quot; HD+ All-in-One Business Desktop - Intel Quad-Core Pentium J3710, 4GB RAM, 500GB HDD 7200rpm, Ultra Slim DVD Burner, WLAN, Bluetooth, HDMI, Webcam, Windows 10"," 1 Used, Like ",17 sellers,"63,014",$459.00,$301.00, $301.00,0.00,0.00,True,,0.07953488372093022,0.04631229235880398,249.0,0
acct 4,lmj-B01N5KG1NK-likenew04-06072017,B01N5KG1NK,"HP 15.6-Inch HD High Performance Laptop, AMD Quad-Core Processor, 4GB RAM, 500GB HDD, DVD+/-RW, AMD Radeon R2 Graphics, WIFI, Webcam, HDMI, Windows 10"," 1 Used, Like ",3 sellers,"2,388",$254.98,$229.00, $251.00,0.00,0.00,True,,0,0,0,0
acct 4,lmj-B01N65Q5BU-newref04-05152017,B01N65Q5BU,"Dell Optiplex 7010 High Performance Premium Flagship Desktop Business Computer PC (Intel Quad-Core i5-3470 3.4GHz, 16GB DDR3 Memory, 2TB HDD, DVDRW, Windows 7 Professional) (Certified Refurbished)", 1 ,6 sellers,"46,998",$399.99,$399.99, $399.99,0.00,0.00,True,,0,0,0,0
acct 4,lmj-B01N6M5THF-04likenew-07052017,B01N6M5THF,Dell Inspiron 14&quot; Premium High Performance Laptop PC Intel Celeron Processor 2GB Memory 32GB hard drive HDMI Bluetooth WIFI Webcam MaxxAudio Window 10-Black," 2 Used, Like ",4 sellers,"1,575",$0.00,$193.94, $213.00,0.00,0.00,True,,0.24359937402190918,0.19665101721439746,138.33333333333334,0
acct 4,lmj-B01N6QGHHM-newref04-05022017,B01N6QGHHM,"HP Elite 8100 SFF Business Desktop Computer, Intel Quad Core i7-860 2.8GHz Processor, 8GB DDR3 RAM, 500GB HDD, DVD, RJ45, VGA, Display Port, Windows 10 Professional (Certified Refurbishd)", 1 ,4 sellers,"3,451",$309.00,$309.00, $309.00,0.00,0.00,True,,0.9044012944983818,0.8720388349514563,1.0,0
acct 4,lmj-B01N6WFAV0-likenew04-06192017,B01N6WFAV0,Premium Dell Inspiron 15.6-inch HD+ Display Flagship Laptop PC AMD A9-9400 Dual-Core Processor 8GB RAM 1TB HDD Radeon R5 Graphics WIFI HDMI DVD-RW MaxxAudio Bluetooth Windows 10-Gray," 7 Used, Like ",5 sellers,"6,667",$399.99,$335.96, $390.00,0.00,0.00,True,,0,0,0,0
acct 4,lmj-B01N8QVDQN-new01-07062017,B01N8QVDQN,"HP 22 Inch FHD IPS All-in-One Desktop Computer (Intel Celeron Dual Core 1.6GHz CPU, 4GB DDR3 RAM, 500GB HDD, USB 3.0, Webcam, Wifi, DVDRW, Bluetooth, HDMI, Windows 10) (Certified Refurbished)", 1 ,0 sellers,"24,521",$349.00,$349.00, $349.00,0.00,0.00,True,,0.30962750716332377,0.28097421203438394,210.0,0
acct 4,lmj-B01N9EJARX-likenew04-06072017,B01N9EJARX,"HP 15.6&quot; Premium Flagship Laptop PC, Quad-Core AMD E2-7110 APU 1.8GHz, 4GB DDR3, 500GB HDD, AMD Radeon R2, Super DVD Burner, WLAN, HDMI, Webcam, Windows 10"," 3 Used, Like ",7 sellers,"13,168",$249.99,$199.00, $215.02,0.00,0.00,True,,-0.03200260440889223,-0.0785099060552507,199.0,0
acct 4,lmj-B01N9IPHEC-04New-07042017,B01N9IPHEC,"Lenovo 15.6&quot; Notebook Computer, Intel Core i3-6100U 2.3GHz, 4GB DDR4 RAM, 500GB HDD, Windows 10 Pro", 1 ,7 sellers,"8,295",$339.99,$339.99, $359.99,0.00,0.00,True,,0,0,0,0
acct 4,lmj-B01N9IPHEC-04likenew-07042017,B01N9IPHEC,"Lenovo 15.6&quot; Notebook Computer, Intel Core i3-6100U 2.3GHz, 4GB DDR4 RAM, 500GB HDD, Windows 10 Pro"," 1 Used, Like ",3 sellers,"8,295",$339.99,$309.99, $309.99,0.00,0.00,True,,0,0,0,0
acct 4,lmj-B01NA6V10K-used04-04282017,B01NA6V10K,"2017 HP 15.6 inch Premium HD Laptop, Latest Intel Core i5-7200U Processor 2.5GHz, 12GB DDR4 RAM, 1TB HDD, HDMI, Bluetooth, SuperMulti DVD, WiFi, HD Webcam, Windows 10 -Cardinal Red"," 2 Used, Like ",3 sellers,"13,439",$519.00,$459.99, $459.99,0.00,0.00,True,,0.09432944194439011,0.07258983890954153,379.0,0
acct 4,lmj-B01NAQLG4H-likenew04-06272017,B01NAQLG4H,"2017 Newest Lenovo 17.3&quot; IdeaPad Y700 Full HD Gaming Laptop, Intel Core i7-6700HQ, 8 GB DDR4 SDRAM, 256GB SSD, GeForce 960M with 4 GB GDDR5 VRAM , 802.11ac, Bluetooth, HDMI, Windows 10 Home"," 1 Used, Like ",2 sellers,"64,578",$0.00,$949.41, $949.41,0.00,0.00,True,,0,0,0,0
acct 4,lmj-B01NB8NI0V-likenew04-06082017,B01NB8NI0V,"2017 15.6&quot; Lenovo Flex 3-1580 2-in-1 Touchscreen Full HD Laptop (Intel Core i7-6500u, 2.5 GHz, 8 GB RAM, 128 GB SSD, Bluetooth, HDMI, Webcam, 802.11ac, Backlit Keyboard, Windows 10)"," 2 Used, Like ",2 sellers,"5,552",$634.35,$589.00, $589.00,0.00,0.00,True,,0.07412563667232593,0.057147707979626435,500.0,0
acct 4,lmj-B01NBGUJY3-newref04-05232017,B01NBGUJY3,"Canon PowerShot ELPH 160 20.0 MP Digital Camera with 8X optical zoom, 720P Video and 2.7 Inch LCD (Silver)(Certified Refurbished)", 3 ,2 sellers,"12,827",$0.00,$179.99, $179.99,0.00,0.00,True,,0.6066481471192843,0.5510895049724984,50.0,0
acct 4,lmj-B01NBSMQZ0-new04-05152017,B01NBSMQZ0,"HP 15.6 inch Premium HD Touchscreen Laptop, Latest Intel Core i5-7200U Processor 2.5GHz, 12GB DDR4 RAM, 1TB HDD, HDMI, Bluetooth, SuperMulti DVD, WiFi, HD Webcam, Windows 10 -Noble Blue", 3 ,18 sellers,"10,045",$509.99,$509.99, $509.99,0.00,0.00,True,,0,0,0,0
acct 4,lmj-B01NCMBJ2G-likenew04-06072017,B01NCMBJ2G,"Lenovo Premium Built High Performance 15.6 inch HD Laptop Intel Pentium Quad-Core Processor 4GB RAM 1T HDD DVD RW Bluetooth, Webcam WiFi 801.22 AC HDMI Windows 10 Black"," 1 Used, Like ",5 sellers,"2,677",$275.90,$208.55, $229.00,0.00,0.00,True,,-0.1036681222707424,-0.14733624454148475,229.0,0
acct 4,lmj-B01NCTU9HQ-used04-05122017,B01NCTU9HQ,"Flagship Model Acer Aspire V17 17.3&quot; Full HD IPS Gaming Laptop - Intel Quad-Core i7-6700HQ up to 3.5GHz, 16GB DDR4, 1TB HDD + 256GB SSD, 4GB NVIDIA GeForce GTX 960M, DVD Burner, Windows 10"," 3 Used, Like ",2 sellers,"40,870",$0.00,$899.00, $899.00,0.00,0.00,True,,0,0,0,0
acct 4,lmj-B06W5PZHF4-used04-05112017,B06W5PZHF4,"2017 Newest HP 15.6&quot; HD High Performance Laptop PC, Intel Pentium Quad-Core Processor, 8GB DDR4 RAM 500GB HDD DVD +/- RW 8.5-Hour Battery Life WIFI HDMI Webcam Windows 10, Silver"," 4 Used, Like ",4 sellers,"1,170",$339.00,$297.66, $297.66,0.00,0.00,True,,0,0,0,0
acct 4,lmj-B06WCZDFSJ-newref04-05112017,B06WCZDFSJ,"HP 23&quot; Full HD All-In-One AIO Business Desktop Computer, Intel Quad-Core i5-2400S 2.5Ghz CPU, 4GB RAM, 500GB HDD, DVD-ROM, Gigabit Ethernet, Windows 10 Professional (Certified Refurbishd)", 1 ,2 sellers,"35,973",$419.16,$419.16, $419.16,0.00,0.00,True,,0.24026720106880425,0.21640996278270824,283.3,0
acct 4,lmj-B06WGLL4VG-NEW04-05252017,B06WGLL4VG,"HP 15.6&quot; HD High Performance Touchscreen Laptop - Intel Quad-Core Pentium N3540 Up to 2.66GHz, 4GB RAM, 500GB HDD, DVDRW, 802.11b/g/n, Webcam, USB 3.0, Windows 10 (Certified Refurbished)", 3 ,4 sellers,"3,659",$259.00,$259.00, $259.00,0.00,0.00,True,,0.2295752895752895,0.19096525096525088,174.0,0
acct 4,lmj-B06X42FRDN-newref04-05262017,B06X42FRDN,"Dell Latitude 6430U 14&quot; HD Display Laptop Computer, Intel Core i7 2.0Ghz, 8GB Memory, 256GB solid state drive, HDMI, VGA, Webcam, Gigabit Ethernet, WIFI, Windows 7 Professional (Certified Refurbishd)", 1 ,0 sellers,"37,071",$419.00,$419.00, $419.00,0.00,0.00,True,,0.053365155131264816,0.029498806682577462,361.5,0
acct 4,lmj-B06XJ9233S-newref04-05312017,B06XJ9233S,"HP Flyer Red 15.6-Inch Flagship Laptop (Intel Pentium Quad-Core N3540 Processor up to 2.66GHz, 4GB RAM, 500GB Hard Drive, DVD Drive, HD Webcam, Windows 10 Home) (Certified Refurbished)", 3 ,17 sellers,"3,224",$249.00,$249.00, $249.00,0.00,0.00,True,,0.22112449799196776,0.18096385542168664,169.0,1
acct 4,lmj-B06XMYCBJT -newref04-06262017,B06XMYCBJT,"Dell Latitude E6430 Premium 14.1 Inch Business Laptop computer, Intel Dual Core i7-3520M 2.9Ghz Processor, 16GB RAM, 256GB SSD, DVD, Rj-45, HDMI, Windows 10 Professional (Certified Refurbished)", 3 ,4 sellers,"5,474",$497.00,$497.00, $498.00,0.00,0.00,True,,0.3270481927710842,0.3069678714859437,295.25,0
acct 4,lmj-B06XMYCBJT-likenew01-09062017,B06XMYCBJT,"Dell Latitude E6430 Premium 14.1 Inch Business Laptop computer, Intel Dual Core i7-3520M 2.9Ghz Processor, 16GB RAM, 256GB SSD, DVD, Rj-45, HDMI, Windows 10 Professional (Certified Refurbished)", 3 ,4 sellers,"5,474",$497.00,$497.00, $498.00,0.00,0.00,True,,0.3270481927710842,0.3069678714859437,295.25,0
acct 4,lmj-B06XPR2K4R -likenew01-09062017,B06XPR2K4R,"Dell Optiplex 7440 24&quot; Full HD All-In-One Business Desktop Computer, Intel Quad-Core i5-6500 3.2GHz CPU, 4GB DDR4 RAM, 500GB HDD, DVDRW, 802.11AC, USB 3.0, HDMI, Bluetooth, Windows 10 Professional"," 2 Used, Like ",2 sellers,"26,391",$0.00,$469.14, $491.48,0.00,0.00,True,,0.7161862130707252,0.6958395051680638,100.0,0
acct 4,lmj-B06XY54613 -newref04-06202017,B06XY54613,"HP 15.6&quot; HD Laptop Computer, Intel Quad Core Pentium N3540 2.16 GHz Processor, 4GB DDR3 RAM, 500GB HDD, USB 3.0, Webcam, HDMI, DVDRW, Wifi, RJ-45, Windows 10 Home (Certified Refurbished)", 1 ,0 sellers,"29,538",$0.00,$569.00, $569.00,0.00,0.00,True,,0.6095957820738137,0.5920210896309315,178.0,0
acct 4,lmj-B06ZXTJQC5 -new01-08062017,B06ZXTJQC5,"Lenovo 2nd Gen ThinkPad X1 Carbon 14&quot; HD+ Laptop Computer, Intel Dual Core i7-4600U CPU up to 3.3GHz, 8GB RAM, 240GB SSD, HDMI, 802.11ac, Bluetooth, Windows 10 Professional (Certified Refurbished)", 1 ,2 sellers,"23,911",$729.00,$729.00, $729.00,0.00,0.00,True,,0.9249108367626886,0.91119341563786,1.0,0
acct 5,07-MN5X-LW4Z,B01E9JT2LU,2016 Newest 4th Generation Lenovo ThinkPad X1 Carbon 14&quot; FHD Ultrabook Laptop..., 1 ,8 sellers,"16,320","$1,800.00","$1,599.00"," $2,049.00",0.00,0.00,True,,0.24366032210834554,0.2387798926305515,1416.8,0
acct 5,0VI-JU4-ZN8,B00JXLGE5W,Dell XPS XPSU12-4672CRBFB 12.5-Inch 2 in 1 Convertible Touchscreen Laptop, 1 ,2 sellers,"29,817",$0.00,$899.00, $899.00,0.00,0.00,True,,0,0,0,0
acct 5,2Y-O02C-2OCS,B01LWO4C5M,2017 Newest TuTu Outdoors Bright Flash Cree LED Headlamp Gesture Control Swit..., 245 ,2 sellers,"218,355",$24.99,$24.99, $24.99,19.00,24.99,True,,0,0,0,16
acct 5,59-NVZ5-17IO,B06ZZVXYFB,2017 Newest TuTu Retro Chain Bra Body Jewelry Sexy Triangle Bra Bikini Top Fashion Harness Vintage Statement with Gift Boxes for Women for Outdoors for Party Multi Dressing Style (Silver for E/F Cup), 42 ,1 seller,,$22.99,$22.99, $22.99,0.00,0.00,True,,0,0,0,0
acct 5,9Y-4ZYU-CYWC,B06XHKV5G9,2017 Newest TuTu Outdoors Lightweight Self-Inflating Sleeping Pad Mat With Inflatable Pillow - Extended And Thickened XL Size- Backpacking Comfortable Air Fabric Mattress For Camping Hiking (Orange), 171 ,0 sellers,,$34.99,$34.99, $34.99,0.00,0.00,True,,0,0,0,24
acct 5,A0-2E4W-OCKQ,B06XJ31PFD,"TuTu Outdoors XXL Double Camping Hammock-Ultralight Silky Nylon Muti-functional Hanging Bed-10ft Tree Straps with Loops Carabiners, for Backpacking Camping Yard-130&quot;L x 78&quot;W (Orange &amp; Grey)", 768 ,0 sellers,,$26.95,$26.95, $26.95,0.00,0.00,True,,0,0,0,16
acct 5,AT-8VBO-W5CT,B06XHVJHXB,"TuTu Outdoors XXL Double Camping Hammock-Ultralight Silky Nylon Muti-functional Hanging Bed-10ft Tree Straps with Loops Carabiners, for Backpacking Camping Yard-130&quot;L x 78&quot;W (Purple &amp; Rose Pink)", 713 ,0 sellers,,$26.95,$26.95, $26.95,0.00,0.00,True,,0,0,0,17
acct 5,B01BZKR7UY-101xialiu-170205073718-New,B01C3UXD26,"HP Pavilion Slimline Business Desktop (Intel Quad-Core Pentium Processor up to 2.66GHz, 8G DDR3 Memory, 1TB HDD) (Certified Refurbished)", 6 ,2 sellers,"13,959",$239.00,$239.00, $239.00,0.00,0.00,True,,0,0,0,0
acct 5,B01E2DERNQ-4163-11A-100816,B01E2DERNQ,Dell Inspiron 17 5000 5755 17.3-Inch LED Backlit Laptop (AMD Quad Core A8-741..., 5 ,2 sellers,"162,850",$349.00,$499.00, $499.00,0.00,0.00,True,,0.4049298597194388,0.38488977955911813,257.0,0
acct 5,B01F0ALBIO-101xialiu-170418013643-New,B01F0ALBIO,"ASUS 15.6-Inch FHD Laptop (Intel Core i7-5500U, 8GB RAM, 1TB HDD, DVD,Windows 10) - Black", 4 ,7 sellers,"9,044",$610.00,$610.00, $610.00,0.00,0.00,True,,0,0,0,0
acct 5,B01F0ALBIO-xialiu-05-likenew-041817,B01F0ALBIO,"ASUS 15.6-Inch FHD Laptop (Intel Core i7-5500U, 8GB RAM, 1TB HDD, DVD,Windows 10) - Black"," 4 Used, Like ",7 sellers,"8,518",$610.00,$307.82, $499.00,0.00,0.00,True,,0,0,0,0
acct 5,B01G965GA2-101xialiu-170205072530-New,B01DSJKU7W,"Dell Optiplex 780 SFF Desktop Business Computer PC (Intel Dual-Core Processor up to 3.0GHz, 8GB DDR3 Memory, 1TB HDD, DVD ROM, Windows Professional) (Certified Refurbishd)", 7 ,13 sellers,"2,152",$148.99,$148.99, $249.00,0.00,0.00,True,,0.2974297188755019,0.2572690763052208,150.0,0
acct 5,B01I1VVCTM-101xialiu-170203062449-New,B01I1VVCTM,"Lenovo ThinkCentre M58P Ultra Small Form Factor Business Desktop(Intel Core 2 Duo E8400 3.0GHz), 4GB DDR3 RAM, 250GB HDD, DVD, Gigabit Ethernet, VGA, Windows 7 Professional (Certified Refurbished)", 6 ,4 sellers,"8,804",$135.00,$130.00, $159.00,0.00,0.00,True,,0.23245283018867913,0.16955974842767282,102.5,0
acct 5,B01IR2YDV4-101xialiu-170213004439-New,B01IR2YDV4,"Dell Optiplex 960 SFF Business High Performance Desktop Computer PC (Intel Dual Core CPU 3.0GHz, 4GB Memory, 1TB HDD, DVD, Windows 7 Professional) (Certified Refurb)", 2 ,8 sellers,"6,385",$125.00,$124.49, $159.00,0.00,0.00,True,,0.3664150943396225,0.3035220125786162,81.2,6
acct 5,B01J9NMM5E-101xialiu-170205072747-New,B01J9NMM5E,"Lenovo Thinkpad T420 14 Inch Laptop, Intel Core i5 up to 3.2GHz, 8GB DDR3, 256GB SSD, DVD, Anti-Glare HD Display, Window 10 Professional (Certified Refurbished)", 5 ,2 sellers,"25,413",$429.00,$429.00, $429.00,0.00,0.00,True,,0.19874125874125873,0.1754312354312354,308.0,2
acct 5,B01K72PBTA-101xialiu-170130063641-New,B01K72PBTA,"HP 15.6 Inch HD Laptop Computer (Intel Pentium Dual Core 1.9GHz, 8GB DDR3L RAM, 750GB HDD, DVDRW, Bluetooth, USB 3.0, HDMI, Windows 10 (Certified Refurbishd)", 5 ,2 sellers,,$0.00,$359.00, $359.00,0.00,0.00,True,,0.2610306406685236,0.233175487465181,233.75,1
acct 5,B01KTXYV70-101xialiu-170213005948-New,B01HHSM62C,"Acer Aspire XC Compact Desktop (Intel Dual-Core Processor up to 2.16GHz, 4GB RAM, 500GB Hard Drive, DVDRW, HDMI, USB 3.0, Windows 10 Home) (Certified Refurbished)", 1 ,7 sellers,"8,204",$139.00,$139.00, $139.00,0.00,0.00,True,,0.004748201438848896,-0.06719424460431657,120.0,2
acct 5,B01KWP82CK-101xialiu-170130021305-New,B01KWP82CK,"HP Elite 8200 SFF Desktop Computer (Intel Quad Core i7 up to 3.8GHz Processor, 2TB HDD, 16GB DDR3 Memory, DVD RW, Windows 10 Professional) (Certified Refurbished)", 8 ,19 sellers,801,$356.99,$356.99, $389.00,0.00,0.00,True,,0.10323907455012846,0.07753213367609246,315.5,0
acct 5,B01LY2YCQB-101xialiu-170203063204-New,B01LY2YCQB,"Dell Latitude E6430 14.1-Inch Flagship Business Premium Laptop (Intel Core i5 up to 3.3GHz Turbo Frequency, 8GB RAM, 256GB SSD, Windows 7 Professional) (Certified Refurbishd)", 4 ,3 sellers,,$0.00,$379.00, $379.00,0.00,0.00,True,,0.3186279683377308,0.2922427440633245,225.5,0
acct 5,B01LYNJ7TS-101xialiu-170122183157-New,B01LYNJ7TS,"Lenovo IBM M90P Small form factor Business Desktop Computer (Intel Dual Core i5 Up to 3.46GHz Processor) 8GB DDR3 RAM, 2TB HDD, DVD, Windows 10 Home (Certified Refurbished)", 4 ,12 sellers,"3,214",$214.00,$213.95, $249.00,0.00,0.00,True,,0.336251673360107,0.29609103078982585,140.33333333333334,1
acct 5,B01LYNJ7TS-101xialiu-170213034554-New,B01LYNJ7TS,"Lenovo IBM M90P Small form factor Business Desktop Computer (Intel Dual Core i5 Up to 3.46GHz Processor) 8GB DDR3 RAM, 2TB HDD, DVD, Windows 10 Home (Certified Refurbished)", 4 ,12 sellers,"3,214",$214.00,$213.95, $249.00,0.00,0.00,True,,0.336251673360107,0.29609103078982585,140.33333333333334,0
acct 5,B01M1E9SEE-101xialiu-170116024318-New,B01M1E9SEE,"Lenovo 2nd Gen ThinkPad X1 Carbon 14-Inch WQHD Touchscreen Laptop Computer (Intel Dual Core i5-4300U CPU up to 2.9GHz, 8GB RAM, 256GB SSD, 802.11AC, Bluetooth, Windows 10 Pro) (Certified Refurbished)", 1 ,3 sellers,"22,822",$749.00,$749.00, $749.00,0.00,0.00,True,,0.45735647530040047,0.4440053404539385,351.5,3
acct 5,B01M3OHTSL-101xialiu-170203073212-New,B01M3OHTSL,"Dell Latitude E6500 15.4&quot; Business Laptop Computer, Intel Core 2 Duo 2.0GHz CPU, 2GB DDR2 RAM, 120GB SSD, DVD, Esata, Display Port, Firewire, Windows 7 Professional (Certified Refurbished)", 3 ,6 sellers,,$0.00,$269.00, $269.00,0.00,0.00,True,,0,0,0,0
